,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
427,775788829794000896,2016-09-13 20:10:45+00:00,"Nok en gullmedalje i Rio! Gratulerer med gull i dressurridning,  Ann Cathrin Lübbe! #Paralympics #Rio2016",10,90,"Enough a gold medal in Rio! Congratulations on gold in dressage riding, Ann Cathrin Lübbe! #Paralympics # rio2016 ",enough gold medal rio congratulation gold dressage ride ann cathrin l bbe,POSITIVE,POSITIVE,NEUTRAL
428,775199165446062080,2016-09-12 05:07:38+00:00,Gratulerer til Sarah Louise Rung med fantastisk tredje medalje og gull #Rio2016 #Paralympics @idrett,17,112,Congratulations to Sarah Louise Rung with stunning third medal and gold # Rio2016 #paralympics @ordrett ,congratulation sarah louise ring stunning third medal gold,POSITIVE,POSITIVE,POSITIVE
429,774920180594008064,2016-09-11 10:39:03+00:00,"15 år; - gleden etter valgseier, erstattet av smerte og sorg etter terrorangrepet i New York og Washington. Bildene fortsatt vonde! #9/11",6,71,"15 years; - The joy of choice owner, replaced by pain and grief after the terrorist attack in New York and Washington. The pictures still bad! # 9/11 ",year joy choice owner replace pain grief terrorist attack new york washington picture still bad,NEGATIVE,NEGATIVE,NEGATIVE
430,774536190573813760,2016-09-10 09:13:12+00:00,I'm glad @facebook decided to reverse their policy in this case – but serious questions remain. https://t.co/NGxOR1KTHX @sherylsandberg,150,298,I'm glad @facebook decided to reverse their policy in this case – but serious questions remain. https://t.co/NGxOR1KTHX @sherylsandberg ,i m glad decide reverse policy case serious question remain,POSITIVE,POSITIVE,POSITIVE
431,774509737140379648,2016-09-10 07:28:05+00:00,"Viktig å se seg selv, men litt i overkant ? Morsom gimmik på Høyres Kommunalkonferanse i Trondheim! https://t.co/dichukWWj9",2,57,"Important to see themselves, but a little in excess? Fun Gimmik on the right's municipal conference in Trondheim! https://t.co/dichukwwj9 ",important see little excess fun gimmik right municipal conference trondheim,POSITIVE,POSITIVE,POSITIVE
432,772525532139360256,2016-09-04 20:03:34+00:00,"0-3 er en utfordring, men man må aldri miste håpet https://t.co/ywGVMj7dmp",17,92,"0-3 is a challenge, but one must never lose hope https://t.co/ywgvmj7dmp ",challenge one must never lose hope,POSITIVE,NEUTRAL,NEUTRAL
433,772468541954093056,2016-09-04 16:17:06+00:00,"Takk @norskishockey for flott opplevelse, nå har #hockeygutta  slått Frankrike, håper dere blir inspirert @NFF_info",50,266,"Thanks @norskishockey for great experience, now has #hockeygutta turned France, hope you are inspired @nff_info ",thank great experience turn france hope inspire,POSITIVE,POSITIVE,POSITIVE
434,772422951698399232,2016-09-04 13:15:57+00:00,"Heftig temperatur Norge - Frankrike, står om OL deltagelse. https://t.co/KXDG3Bsun1",12,86,"Hefright Temperature Norway - France, is about Olympic participation. https://t.co/kxdg3bsun1 ",hefright temperature norway france olympic participation,NEGATIVE,NEUTRAL,NEUTRAL
435,768869599370682369,2016-08-25 17:56:12+00:00,Vi er stolte av deg @AdaStolsmo .Gratulerer årets spiller i Europa!,29,196,We are proud of you @adastolsmo .Gratulate this year's player in Europe! ,proud gratulate year player europe,POSITIVE,POSITIVE,POSITIVE
436,768690373409533952,2016-08-25 06:04:01+00:00,"God stemning da president Santos, Columbia ringte og fortalte at fredsavtalen var signert. Et modig skritt ! https://t.co/sODh54WdCj",15,94,"Good atmosphere when President Santos, Columbia called and told the peace agreement was signed. A brave step! https://t.co/sodh54wdcj ",good atmosphere president santos columbia call tell peace agreement sign brave step,POSITIVE,POSITIVE,POSITIVE
437,768689081983332352,2016-08-25 05:58:53+00:00,I congratulate both parties for a bold step towards a peaceful Colombia. #Colombia,38,86,I congratulate both parties for a bold step towards a peaceful Colombia. #Colombia ,congratulate party bold step towards peaceful colombia,POSITIVE,POSITIVE,POSITIVE
438,761927871963107328,2016-08-06 14:12:15+00:00,Takk for alle hilsner og kondolanser i forbindelse med min mors bortgang.,3,231,Thanks for all greetings and condolences in connection with my mother's demise. ,thank greeting condolence connection mother demise,NEUTRAL,POSITIVE,NEUTRAL
439,755800932907094017,2016-07-20 16:25:59+00:00,Selv om det sikkert er en riktig avgjørelse så kan jeg ikke la vær å føle med Martin Johnsrud Sundby  i dag.,13,160,Although it certainly is the right decision then I can't let the weather feel with Martin Johnsrud Sundby today. ,although certainly right decision can not let weather feel martin johnsrud sundby today,NEGATIVE,POSITIVE,POSITIVE
440,755510940490199045,2016-07-19 21:13:39+00:00,I dag var Aftenposten juniors journalister Håkon og Sunniva med i FN og fikk møte Ban KI Moon.… https://t.co/CXA9DkQGLW,3,45,"Today, Aftenposten was Juniors journalists Håkon and Sunniva with in the UN and got to meet Ban Ki Moon. ... https://t.co/cxa9dkqglw ",today aftenposten junior journalist h kon sunniva un get meet ban ki moon,NEUTRAL,NEGATIVE,NEUTRAL
441,755485277116915712,2016-07-19 19:31:40+00:00,"Norway reports on the #SDGs: Not a side track to the challenges we are facing, a main track for solving them. https://t.co/Ywmd3sAIsH",23,33,"Norway reports on the #SDGs: Not a side track to the challenges we are facing, a main track for solving them. https://t.co/Ywmd3sAIsH ",norway report not side track challenge face main track solve,NEUTRAL,POSITIVE,POSITIVE
442,755073815659606016,2016-07-18 16:16:40+00:00,#SDGs speak to the root causes of what's broken in our world. They're the roadmap to the future we want. #HLPF2016 https://t.co/nMeYAd7yOy,54,81,#SDGs speak to the root causes of what's broken in our world. They're the roadmap to the future we want. #HLPF2016 https://t.co/nMeYAd7yOy ,speak root cause what s broken world they re roadmap future want,NEGATIVE,NEGATIVE,NEGATIVE
443,753821187256352768,2016-07-15 05:19:11+00:00,My deepest condolences to the victims of the attack in Nice and their families. We stand together with France to end these acts of terror.,156,369,My deepest condolences to the victims of the attack in Nice and their families. We stand together with France to end these acts of terror. ,deep condolence victim attack nice family stand together france end act terror,NEUTRAL,NEGATIVE,POSITIVE
444,753309376677548032,2016-07-13 19:25:25+00:00,Congratulations PM @theresa_may! I look forward to continuing the close cooperation between #Norway and #UK. https://t.co/Ulf4z8DSuG,26,59,Congratulations PM @theresa_may! I look forward to continuing the close cooperation between #Norway and #UK. https://t.co/Ulf4z8DSuG ,congratulation pm look forward continue close cooperation,POSITIVE,POSITIVE,NEUTRAL
445,752796326094569472,2016-07-12 09:26:45+00:00,Tanke vekkende uansett Brexit ståsted. https://t.co/yDrTRT5gAX,10,20,Thought incapable regardless of the Brexit standpoint. https://t.co/ydrt5gax ,think incapable regardless brexit standpoint,NEGATIVE,NEGATIVE,NEUTRAL
446,752459077041684480,2016-07-11 11:06:38+00:00,"Years pass, but the pain is a heavy burden. We shall never forget #Srebrenica and continue to work together for peace and reconciliation.",19,60,"Years pass, but the pain is a heavy burden. We shall never forget #Srebrenica and continue to work together for peace and reconciliation. ",year pass pain heavy burden shall never forget continue work together peace reconciliation,NEGATIVE,NEGATIVE,NEGATIVE
447,752255026635083780,2016-07-10 21:35:49+00:00,Gratulerer Portugal! Gratulerer Eder!,10,88,Congratulations Portugal! Congratulations you! ,congratulation portugal congratulation,POSITIVE,POSITIVE,NEUTRAL
448,752251061377859584,2016-07-10 21:20:03+00:00,Ååååååååååå,100,130,Yyyyyyy ,yyyyyyy,POSITIVE,NEUTRAL,NEUTRAL
449,752208156500058112,2016-07-10 18:29:34+00:00,Norges vakreste konsertsal! https://t.co/vD3Nj1BC4n,9,123,Norway's most beautiful concert hall! https://t.co/vd3nj1bc4n ,norway beautiful concert hall,POSITIVE,POSITIVE,POSITIVE
450,751346778847543296,2016-07-08 09:26:46+00:00,#NATO strong &amp; unified is key for defending our family of values. Look forward to good discussions w allies on our common security.,25,35,#NATO strong &amp; unified is key for defending our family of values. Look forward to good discussions w allies on our common security. ,strong unified key defend family value look forward good discussion w ally common security,POSITIVE,POSITIVE,POSITIVE
451,751346543530221568,2016-07-08 09:25:49+00:00,Samhold er nøkkelen til et sterkt #NATO. Ser fram til gode diskusjoner med våre allierte om vår felles sikkerhet.,13,37,Sample is the key to a strong #nato. Looking forward to good discussions with our allies about our common security. ,sample key strong look forward good discussion ally common security,POSITIVE,POSITIVE,POSITIVE
452,751160860169625600,2016-07-07 21:07:59+00:00,"Gratulerer Frankrike, skal bli vanskelig for Portugal å slå dem på hjemmebane.",6,56,"Congratulations France, will be difficult for Portugal to turn them on home. ",congratulations france difficult portugal turn home,POSITIVE,POSITIVE,NEGATIVE
453,750250992923320324,2016-07-05 08:52:30+00:00,Har vært på Forsvarets opptak og seleksjon til befalsskolene. Imponert over innsatsvilje og… https://t.co/L96k4xBqmD,6,39,Has been on the defense admission and selection to the command schools. Impressed by bet variety and ... https://t.co/l96k4xbqmd ,defense admission selection command school impress bet variety,NEUTRAL,POSITIVE,NEUTRAL
454,749981756556795904,2016-07-04 15:02:39+00:00,Strongly condemn brutal terror in #Baghdad targeting innocent citizens &amp; children. #Norway stands by #Iraqi gov in its fight against ISIL,23,45,Strongly condemn brutal terror in #Baghdad targeting innocent citizens &amp; children. #Norway stands by #Iraqi gov in its fight against ISIL ,strongly condemn brutal terror target innocent citizen child stand gov fight isil,NEGATIVE,NEGATIVE,POSITIVE
455,749945382680006656,2016-07-04 12:38:07+00:00,Read my op-ed in the Guardian: For the first time in history we can succeed in providing education for all youth: https://t.co/OursWg6Dk2,35,55,Read my op-ed in the Guardian: For the first time in history we can succeed in providing education for all youth: https://t.co/OursWg6Dk2 ,read op ed guardian first time history succeed provide education youth,POSITIVE,POSITIVE,POSITIVE
456,747897309199998976,2016-06-28 20:59:48+00:00,"I condemn the terror attack in #Istanbul. My thoughts are with those who lost their lives, the wounded and their loved ones.",109,225,"I condemn the terror attack in #Istanbul. My thoughts are with those who lost their lives, the wounded and their loved ones. ",condemn terror attack thought lose life wound love one,NEGATIVE,NEGATIVE,POSITIVE
457,747532627696037889,2016-06-27 20:50:41+00:00,Til hamingju Ísland! Frábær árangur!,88,279,Congratulations Iceland! Great success! ,congratulation iceland great success,POSITIVE,POSITIVE,POSITIVE
458,747497689227603968,2016-06-27 18:31:51+00:00,"Huff og huff, kanskje greit jeg ikke fikk sett kampen !",2,33,"Huff and Huff, maybe okay I didn't see the fight! ",huff huff maybe okay do not see fight,NEGATIVE,POSITIVE,POSITIVE
459,747467227306270721,2016-06-27 16:30:48+00:00,"Italia og Spania spiller, og jeg har 1 time og 30 min flytur. #barefeil",5,75,Italy and Spain play and I have 1 hour and 30 min flight. #bare defiles ,italy spain play hour min flight defile,NEGATIVE,POSITIVE,NEUTRAL
460,747344982701309952,2016-06-27 08:25:03+00:00,Noen ganger er naturen nesten som et maleri .#jæren #norway https://t.co/crv2XqaXVL,6,36,Sometimes nature is almost like a painting. # Jæren #norway https://t.co/crv2xqaxvl ,sometimes nature almost like paint j ren,POSITIVE,POSITIVE,NEUTRAL
461,746663945289621504,2016-06-25 11:18:51+00:00,I  dag har jeg deltatt på NRK Super og bygget Norge i Minecraft sammen med barn fra hele Norge.… https://t.co/JRh8sY0GT8,13,110,Today I participated in NRK Super and built Norway in Minecraft with children from all over Norway. ... https://t.co/jrh8sy0gt8 ,today participate nrk super build norway minecraft child norway,POSITIVE,POSITIVE,POSITIVE
462,746259013457809408,2016-06-24 08:29:48+00:00,#Brexit presents Europe with political challenges. We respect the UK vote &amp; will work to develop our partnership.,76,113,#Brexit presents Europe with political challenges. We respect the UK vote &amp; will work to develop our partnership. ,present europe political challenge respect uk vote work develop partnership,NEUTRAL,POSITIVE,NEUTRAL
463,746258720393420800,2016-06-24 08:28:38+00:00,Det britiske folk har talt. Nå må vi jobbe sammen for å møte våre felles utfordringer og bygge vårt nære forhold videre. #brexit,19,80,The British people have spoken. Now we have to work together to meet our common challenges and build our close relationship further. #Brexit ,british people speak work together meet common challenge build close relationship,POSITIVE,POSITIVE,NEGATIVE
464,746088717236977665,2016-06-23 21:13:06+00:00,"A day of hope for the people of #Colombia, vital step towards peace after fifty years of bloodshed. A warm thanks to the facilitators",28,69,"A day of hope for the people of #Colombia, vital step towards peace after fifty years of bloodshed. A warm thanks to the facilitators ",day hope people vital step towards peace fifty year bloodshed warm thank facilitator,POSITIVE,POSITIVE,POSITIVE
465,746083645786570752,2016-06-23 20:52:57+00:00,"Paz, peace, fred: endelig en våpenhvileavtale som gir håp for Colombias folk. Takk @DagNylander ognorske fredsmeglerne for den store jobben.",34,94,"Paz, Peace, Peace: Finally a ceasefire agreement that gives hope for Colombia's people. Thanks @DagnyLander Ognorsk peace brokers for the big job. ",paz peace peace finally ceasefire agreement give hope colombia people thank ognorsk peace broker big job,POSITIVE,POSITIVE,NEUTRAL
466,745721484744658944,2016-06-22 20:53:51+00:00,"I går kom @SolveigHorne med ny LHBTI-handlingsplan, i dag skiftet hele @regjeringen til regnebuefarger. @OsloPride https://t.co/Xh9BWIMvpq",24,111,"Yesterday, @Solveveighorne with a new LHBTI action plan, today the entire @Ghjeringen changed to workshop colors. @Oslopride https://t.co/xh9bwimvpq ",yesterday new lhbti action plan today entire change workshop color,POSITIVE,NEUTRAL,POSITIVE
467,745312257932812288,2016-06-21 17:47:44+00:00,Etter 15 år slutter Regjeringsråden Nina Frisak slutter denne uken. I dag feires hun med sang… https://t.co/innygeUCgA,4,28,"After 15 years, the government advice Nina's Frisak ends this week. Today she celebrated with song ... https://t.co/innygeucga ",year government advice nina frisak end week today celebrate song,POSITIVE,POSITIVE,NEUTRAL
468,742012035228180480,2016-06-12 15:13:49+00:00,Horrified by the attack in #Orlando. Senseless brutality against innocent people. My thoughts are with the victims and their loved ones.,115,235,Horrified by the attack in #Orlando. Senseless brutality against innocent people. My thoughts are with the victims and their loved ones. ,horrified attack senseless brutality innocent people thought victim love one,NEGATIVE,NEGATIVE,POSITIVE
469,741242696333938688,2016-06-10 12:16:45+00:00,"Herlig , men venter nok 5 år :) https://t.co/yCTOJmVrcj",5,28,Lovely but waiting enough 5 years :) https://t.co/yctojmvrcj ,lovely wait enough year,POSITIVE,POSITIVE,POSITIVE
470,740298454723756032,2016-06-07 21:44:40+00:00,Statsministre leker mens Kongen ser på. Unektelig litt rart med VR briller og 360 grader… https://t.co/yatWWcK9Pj,4,38,Prime ministers toys while the king looks at. Undeniably a little strange with VR glasses and 360 degrees ... https://t.co/yatwwk9pj ,prime minister toy king look undeniably little strange vr glass degree,NEGATIVE,NEGATIVE,NEGATIVE
